account_id,company_name,sector,industry,province,country,employee_count,annual_budget_multiplier,price_sensitivity,service_attachment,source,account_tier,website
ACC00854,Sur Infraestructura Servicios,Construcción,Construction,Buenos Aires,Argentina,643,1.13,0.255,0.52,public_directory,B,https://aconcagua-industrial-s-a.com.ar
ACC00855,Litoral Operaciones Servicios,Energía,Utilities,Santa Fe,Argentina,2270,1.06,0.189,0.68,outbound_research,A,https://andes-infraestructura-argentina.com.ar
ACC00856,Austral Infraestructura Group,Servicios,Services,CABA,Argentina,137,0.81,0.254,0.45,industry_event,B,https://cumbre-industrial-s-a.com.ar
ACC00857,Norte Servicios Corp.,Minería,Mining,Río Negro,Argentina,1414,1.11,0.081,0.72,website_form,C,https://litoral-oil-s-r-l.com.ar
ACC00858,Norte Tecnología Servicios,Minería,Mining,Santa Cruz,Argentina,425,1.43,0.142,0.72,industry_event,C,https://norte-infraestructura-corp.com.ar
ACC00859,Cumbre Industrial S.R.L.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,1403,1.44,0.133,0.75,public_directory,C,https://cumbre-logística-s-a.com.ar
ACC00860,Norte Infraestructura S.A.,Energía,Utilities,Córdoba,Argentina,329,1.19,0.128,0.68,outbound_research,B,https://patagonia-oil-corp.com.ar
ACC00861,Pampa Logística Servicios,Oil & Gas,Oil & Gas,Neuquén,Argentina,2141,1.52,0.223,0.75,website_form,B,https://norte-servicios-s-a.com.ar
ACC00862,Aconcagua Logística Corp.,Minería,Mining,Salta,Argentina,1472,1.32,0.102,0.72,website_form,B,https://delta-tecnología-s-a.com.ar
ACC00863,Austral Oil Servicios,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,2764,1.57,0.168,0.75,public_directory,A,https://delta-operaciones-argentina.com.ar
ACC00864,Cumbre Oil Servicios,Oil & Gas,Oil & Gas,Neuquén,Argentina,2039,1.39,0.122,0.75,public_directory,C,https://cumbre-minera-argentina.com.ar
ACC00865,Norte Solutions Servicios,Energía,Utilities,Mendoza,Argentina,1378,1.32,0.179,0.68,industry_event,B,https://sur-energía-argentina.com.ar
ACC00866,Sur Energía Group,Minería,Mining,Río Negro,Argentina,1779,1.42,0.171,0.72,public_directory,B,https://aconcagua-solutions-servicios.com.ar
ACC00867,Austral Solutions Corp.,Manufactura,Manufacturing,Santa Fe,Argentina,1945,1.15,0.299,0.61,industry_event,B,https://patagonia-operaciones-corp.com.ar
ACC00868,Litoral Solutions S.R.L.,Energía,Utilities,Córdoba,Argentina,2439,1.01,0.142,0.68,industry_event,C,https://litoral-energía-s-r-l.com.ar
ACC00869,Delta Energía S.R.L.,Manufactura,Manufacturing,Mendoza,Argentina,99,1.25,0.211,0.61,partner_referral,B,https://pampa-infraestructura-s-a.com.ar
ACC00870,Cumbre Tecnología S.A.,Minería,Mining,Salta,Argentina,2522,1.13,0.209,0.72,partner_referral,C,https://litoral-operaciones-group.com.ar
ACC00871,Delta Tecnología Servicios,Construcción,Construction,CABA,Argentina,771,0.95,0.182,0.52,public_directory,B,https://litoral-operaciones-group.com.ar
ACC00872,Norte Energía S.R.L.,Energía,Utilities,Neuquén,Argentina,2488,1.17,0.129,0.68,public_directory,C,https://cumbre-oil-corp.com.ar
ACC00873,Delta Servicios S.A.,Minería,Mining,San Juan,Argentina,1404,1.25,0.119,0.72,public_directory,B,https://sur-infraestructura-s-r-l.com.ar
ACC00874,Litoral Solutions S.R.L.,Oil & Gas,Oil & Gas,Chubut,Argentina,4186,1.57,0.147,0.75,public_directory,C,https://pampa-infraestructura-s-r-l.com.ar
ACC00875,Delta Industrial Servicios,Oil & Gas,Oil & Gas,CABA,Argentina,4367,1.58,0.197,0.75,outbound_research,A,https://andes-logística-s-r-l.com.ar
ACC00876,Litoral Oil S.R.L.,Minería,Mining,Santa Cruz,Argentina,1846,1.2,0.095,0.72,website_form,B,https://aconcagua-minera-group.com.ar
ACC00877,Patagonia Logística S.A.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,2481,1.48,0.159,0.75,public_directory,B,https://litoral-oil-argentina.com.ar
ACC00878,Aconcagua Energía Argentina,Construcción,Construction,Córdoba,Argentina,59,0.96,0.303,0.52,website_form,C,https://andes-solutions-s-r-l.com.ar
ACC00879,Norte Minera S.R.L.,Energía,Utilities,Córdoba,Argentina,881,1.28,0.252,0.68,industry_event,A,https://patagonia-oil-argentina.com.ar
ACC00880,Patagonia Minera Servicios,Construcción,Construction,Buenos Aires,Argentina,464,1.11,0.189,0.52,industry_event,B,https://cumbre-solutions-argentina.com.ar
ACC00881,Delta Infraestructura S.R.L.,Minería,Mining,Santa Cruz,Argentina,2790,1.33,0.149,0.72,partner_referral,B,https://austral-minera-group.com.ar
ACC00882,Aconcagua Minera Group,Oil & Gas,Oil & Gas,Neuquén,Argentina,2553,1.45,0.121,0.75,partner_referral,C,https://patagonia-logística-argentina.com.ar
ACC00883,Litoral Tecnología Corp.,Minería,Mining,Jujuy,Argentina,2081,1.11,0.118,0.72,outbound_research,C,https://aconcagua-industrial-servicios.com.ar
ACC00884,Sur Operaciones Corp.,Construcción,Construction,Córdoba,Argentina,711,1.03,0.237,0.52,website_form,B,https://pampa-logística-argentina.com.ar
ACC00885,Aconcagua Solutions Servicios,Construcción,Construction,Córdoba,Argentina,478,1.06,0.352,0.52,website_form,C,https://cumbre-tecnología-group.com.ar
ACC00886,Andes Operaciones S.A.,Oil & Gas,Oil & Gas,CABA,Argentina,363,1.56,0.238,0.75,public_directory,A,https://andes-oil-s-r-l.com.ar
ACC00887,Austral Operaciones Argentina,Minería,Mining,Jujuy,Argentina,743,1.2,0.103,0.72,industry_event,B,https://pampa-oil-argentina.com.ar
ACC00888,Andes Oil S.A.,Minería,Mining,Catamarca,Argentina,247,1.38,0.086,0.72,industry_event,B,https://pampa-solutions-s-a.com.ar
ACC00889,Aconcagua Servicios Argentina,Minería,Mining,Catamarca,Argentina,1647,1.4,0.091,0.72,public_directory,C,https://aconcagua-industrial-s-a.com.ar
ACC00890,Delta Energía Argentina,Construcción,Construction,Santa Fe,Argentina,639,0.96,0.313,0.52,industry_event,C,https://aconcagua-oil-argentina.com.ar
ACC00891,Pampa Energía Group,Oil & Gas,Oil & Gas,Chubut,Argentina,3959,1.32,0.177,0.75,outbound_research,C,https://austral-infraestructura-corp.com.ar
ACC00892,Austral Solutions Corp.,Minería,Mining,Río Negro,Argentina,2284,1.45,0.182,0.72,industry_event,C,https://patagonia-minera-s-r-l.com.ar
ACC00893,Pampa Minera Group,Energía,Utilities,Buenos Aires,Argentina,1707,1.2,0.236,0.68,industry_event,A,https://patagonia-energía-servicios.com.ar
ACC00894,Patagonia Servicios Corp.,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,2247,1.39,0.251,0.75,outbound_research,A,https://litoral-infraestructura-corp.com.ar
ACC00895,Andes Logística Argentina,Minería,Mining,Salta,Argentina,716,1.4,0.118,0.72,outbound_research,C,https://litoral-oil-corp.com.ar
ACC00896,Sur Minera Argentina,Minería,Mining,Río Negro,Argentina,1065,1.28,0.2,0.72,website_form,C,https://aconcagua-energía-corp.com.ar
ACC00897,Austral Energía S.R.L.,Oil & Gas,Oil & Gas,Neuquén,Argentina,1527,1.35,0.275,0.75,website_form,C,https://litoral-servicios-argentina.com.ar
ACC00898,Austral Operaciones Corp.,Construcción,Construction,Mendoza,Argentina,163,0.99,0.276,0.52,industry_event,C,https://norte-oil-group.com.ar
ACC00899,Delta Servicios Group,Construcción,Construction,Córdoba,Argentina,597,1.14,0.389,0.52,industry_event,B,https://norte-minera-corp.com.ar
ACC00900,Delta Oil Argentina,Oil & Gas,Oil & Gas,Chubut,Argentina,1308,1.15,0.175,0.75,outbound_research,B,https://andes-infraestructura-argentina.com.ar
