service_id,date,account_id,company_name,province,service_family,service_item,ticket_type,sla_hours,resolved,parts_used,labor_hours,revenue_usd
SRV_ACC00259_01,2025-11-10,ACC00259,Delta Solutions S.R.L.,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,4,1,5,3.14,32046.32
SRV_ACC00259_02,2024-09-07,ACC00259,Delta Solutions S.R.L.,Santa Fe,Servicio técnico,Mantenimiento correctivo,training,48,1,3,5.68,19601.5
SRV_ACC00259_03,2025-09-27,ACC00259,Delta Solutions S.R.L.,Santa Fe,Cursos de capacitación,Capacitación técnica,corrective,8,1,0,6.52,2983.98
SRV_ACC00259_04,2025-12-11,ACC00259,Delta Solutions S.R.L.,Santa Fe,Servicio técnico,Mantenimiento correctivo,corrective,48,1,2,2.87,8920.94
SRV_ACC00259_05,2024-10-27,ACC00259,Delta Solutions S.R.L.,Santa Fe,Servicio técnico,Mantenimiento correctivo,training,24,1,1,8.07,4857.01
SRV_ACC00260_01,2025-02-13,ACC00260,Patagonia Operaciones Servicios,Río Negro,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,12,1,1,8.38,31473.75
SRV_ACC00260_02,2025-11-06,ACC00260,Patagonia Operaciones Servicios,Río Negro,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,48,1,1,1.1,34247.89
SRV_ACC00261_01,2024-09-07,ACC00261,Aconcagua Servicios S.R.L.,Mendoza,Cursos de capacitación,Capacitación técnica,corrective,8,1,4,4.06,3126.38
SRV_ACC00261_02,2024-04-23,ACC00261,Aconcagua Servicios S.R.L.,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,8,1,2,1.99,28293.88
SRV_ACC00261_03,2024-10-28,ACC00261,Aconcagua Servicios S.R.L.,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,12,1,1,1.45,10785.14
SRV_ACC00261_04,2024-08-29,ACC00261,Aconcagua Servicios S.R.L.,Mendoza,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,1,1,1.95,7221.62
SRV_ACC00261_05,2024-05-06,ACC00261,Aconcagua Servicios S.R.L.,Mendoza,Cursos de capacitación,Capacitación técnica,audit,48,1,0,11.75,1889.33
SRV_ACC00262_01,2024-10-08,ACC00262,Cumbre Tecnología Corp.,Río Negro,Auditoria de Aire Sullair,Auditoría industrial,preventive,24,1,0,5.7,1426.39
SRV_ACC00262_02,2025-09-04,ACC00262,Cumbre Tecnología Corp.,Río Negro,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,1,3.63,10799.19
SRV_ACC00262_03,2025-10-29,ACC00262,Cumbre Tecnología Corp.,Río Negro,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,12,1,2,3.92,18271.08
SRV_ACC00262_04,2026-02-22,ACC00262,Cumbre Tecnología Corp.,Río Negro,Auditoria de Aire Sullair,Auditoría industrial,corrective,24,1,1,8.5,9848.45
SRV_ACC00263_01,2024-06-03,ACC00263,Pampa Industrial Argentina,Córdoba,Servicio técnico,Mantenimiento correctivo,corrective,8,1,5,4.6,17208.33
SRV_ACC00263_02,2024-04-17,ACC00263,Pampa Industrial Argentina,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,corrective,24,1,1,2.73,2586.19
SRV_ACC00263_03,2024-09-08,ACC00263,Pampa Industrial Argentina,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,12,1,2,1.22,24300.76
SRV_ACC00263_04,2025-08-09,ACC00263,Pampa Industrial Argentina,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,training,12,1,3,0.5,2449.21
SRV_ACC00263_05,2024-07-18,ACC00263,Pampa Industrial Argentina,Córdoba,Cursos de capacitación,Capacitación técnica,preventive,8,1,5,0.72,3111.95
SRV_ACC00264_01,2025-09-17,ACC00264,Pampa Servicios Group,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,training,48,1,2,2.65,10977.78
SRV_ACC00264_02,2025-01-13,ACC00264,Pampa Servicios Group,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,preventive,12,1,1,7.91,7663.97
SRV_ACC00265_01,2026-03-22,ACC00265,Austral Logística S.A.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,8,0,2,1.92,14305.77
SRV_ACC00265_02,2024-07-24,ACC00265,Austral Logística S.A.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,48,1,3,3.78,4783.77
SRV_ACC00265_03,2024-11-10,ACC00265,Austral Logística S.A.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,48,1,0,9.28,43913.76
SRV_ACC00265_04,2024-10-05,ACC00265,Austral Logística S.A.,Buenos Aires,Cursos de capacitación,Capacitación técnica,preventive,8,1,1,6.97,2663.3
SRV_ACC00265_05,2025-10-15,ACC00265,Austral Logística S.A.,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,48,1,1,10.83,2334.99
SRV_ACC00266_01,2025-08-21,ACC00266,Pampa Industrial Corp.,Santa Cruz,Servicio técnico,Mantenimiento correctivo,corrective,12,1,1,5.2,18520.85
SRV_ACC00266_02,2024-07-02,ACC00266,Pampa Industrial Corp.,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,1,4,11.58,4576.43
SRV_ACC00266_03,2025-11-30,ACC00266,Pampa Industrial Corp.,Santa Cruz,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,1,5,6.35,17184.53
SRV_ACC00267_01,2026-02-15,ACC00267,Andes Solutions Group,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,3,1.42,35855.0
SRV_ACC00267_02,2025-02-25,ACC00267,Andes Solutions Group,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,12,0,4,6.67,10570.48
SRV_ACC00267_03,2025-03-09,ACC00267,Andes Solutions Group,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,48,1,1,3.64,8973.12
SRV_ACC00267_04,2025-05-28,ACC00267,Andes Solutions Group,Buenos Aires,Cursos de capacitación,Capacitación técnica,training,8,1,2,0.5,4916.63
SRV_ACC00267_05,2025-12-19,ACC00267,Andes Solutions Group,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,48,1,3,6.03,10413.82
SRV_ACC00268_01,2024-05-10,ACC00268,Patagonia Infraestructura S.A.,Córdoba,Cursos de capacitación,Capacitación técnica,corrective,8,1,1,2.9,1383.21
SRV_ACC00269_01,2025-08-29,ACC00269,Andes Minera S.R.L.,Santa Fe,Servicio técnico,Mantenimiento correctivo,corrective,24,1,2,2.57,4238.62
SRV_ACC00269_02,2024-04-24,ACC00269,Andes Minera S.R.L.,Santa Fe,Cursos de capacitación,Capacitación técnica,preventive,24,1,6,6.51,2064.75
SRV_ACC00269_03,2025-12-28,ACC00269,Andes Minera S.R.L.,Santa Fe,Cursos de capacitación,Capacitación técnica,preventive,8,1,2,4.37,3205.94
SRV_ACC00269_04,2026-01-14,ACC00269,Andes Minera S.R.L.,Santa Fe,Servicio técnico,Mantenimiento correctivo,corrective,8,1,2,4.55,4910.3
SRV_ACC00270_01,2024-12-21,ACC00270,Norte Solutions Corp.,Córdoba,Cursos de capacitación,Capacitación técnica,corrective,24,1,0,3.27,1591.66
SRV_ACC00270_02,2024-05-07,ACC00270,Norte Solutions Corp.,Córdoba,Cursos de capacitación,Capacitación técnica,preventive,4,1,1,3.02,1974.65
SRV_ACC00270_03,2024-08-05,ACC00270,Norte Solutions Corp.,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,4,1,1,4.09,36542.07
SRV_ACC00270_04,2025-12-09,ACC00270,Norte Solutions Corp.,Córdoba,Servicio técnico,Mantenimiento correctivo,preventive,12,1,1,2.24,18462.43
SRV_ACC00271_01,2025-03-02,ACC00271,Cumbre Tecnología Group,Córdoba,Cursos de capacitación,Capacitación técnica,corrective,4,1,3,2.01,1976.34
SRV_ACC00271_02,2025-08-14,ACC00271,Cumbre Tecnología Group,Córdoba,Servicio técnico,Mantenimiento correctivo,preventive,24,1,2,1.68,14489.92
SRV_ACC00271_03,2025-05-29,ACC00271,Cumbre Tecnología Group,Córdoba,Servicio técnico,Mantenimiento correctivo,training,8,1,2,1.83,7684.95
SRV_ACC00272_01,2024-09-07,ACC00272,Delta Oil S.R.L.,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,8,1,2,4.14,25770.7
SRV_ACC00272_02,2024-08-18,ACC00272,Delta Oil S.R.L.,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,1,1,4.47,3292.01
SRV_ACC00272_03,2025-05-19,ACC00272,Delta Oil S.R.L.,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,12,1,2,1.64,38740.8
SRV_ACC00273_01,2025-10-14,ACC00273,Norte Operaciones Corp.,Buenos Aires,Cursos de capacitación,Capacitación técnica,preventive,48,1,3,6.86,4164.31
SRV_ACC00273_02,2025-11-30,ACC00273,Norte Operaciones Corp.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,48,1,1,2.73,18533.63
SRV_ACC00273_03,2024-12-10,ACC00273,Norte Operaciones Corp.,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,4,1,2,5.96,4354.06
SRV_ACC00273_04,2025-07-14,ACC00273,Norte Operaciones Corp.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,preventive,48,1,2,2.69,9044.66
SRV_ACC00273_05,2025-03-27,ACC00273,Norte Operaciones Corp.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,8,1,2,3.52,18643.21
SRV_ACC00274_01,2025-09-10,ACC00274,Austral Infraestructura S.R.L.,Mendoza,Auditoria de Aire Sullair,Auditoría industrial,preventive,24,1,1,7.16,10648.48
SRV_ACC00274_02,2024-04-16,ACC00274,Austral Infraestructura S.R.L.,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,48,1,3,7.44,17755.44
SRV_ACC00274_03,2025-01-13,ACC00274,Austral Infraestructura S.R.L.,Mendoza,Cursos de capacitación,Capacitación técnica,preventive,12,1,3,5.21,4941.21
SRV_ACC00274_04,2024-06-09,ACC00274,Austral Infraestructura S.R.L.,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,1,4.23,20993.77
SRV_ACC00274_05,2024-11-21,ACC00274,Austral Infraestructura S.R.L.,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,12,1,1,7.31,9155.43
SRV_ACC00275_01,2025-12-06,ACC00275,Sur Solutions Argentina,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,preventive,48,0,1,0.5,9608.3
SRV_ACC00275_02,2025-11-04,ACC00275,Sur Solutions Argentina,Buenos Aires,Cursos de capacitación,Capacitación técnica,training,8,1,4,3.0,1796.38
SRV_ACC00275_03,2026-01-09,ACC00275,Sur Solutions Argentina,Buenos Aires,Servicio técnico,Mantenimiento correctivo,training,48,1,2,1.03,3380.16
SRV_ACC00275_04,2024-08-12,ACC00275,Sur Solutions Argentina,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,48,1,4,2.14,1055.42
SRV_ACC00276_01,2025-07-04,ACC00276,Cumbre Energía Corp.,Neuquén,Cursos de capacitación,Capacitación técnica,corrective,48,1,3,3.26,1048.88
SRV_ACC00277_01,2025-02-19,ACC00277,Aconcagua Tecnología Corp.,Santa Cruz,Servicio técnico,Mantenimiento correctivo,preventive,48,1,2,1.5,16749.39
SRV_ACC00277_02,2025-11-10,ACC00277,Aconcagua Tecnología Corp.,Santa Cruz,Servicio técnico,Mantenimiento correctivo,corrective,48,0,3,0.65,19983.16
SRV_ACC00278_01,2026-03-17,ACC00278,Pampa Servicios Servicios,Buenos Aires,Servicio técnico,Mantenimiento correctivo,corrective,48,1,2,4.37,19351.16
SRV_ACC00278_02,2025-11-04,ACC00278,Pampa Servicios Servicios,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,8,1,2,4.16,4605.0
SRV_ACC00278_03,2024-05-21,ACC00278,Pampa Servicios Servicios,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,training,8,1,1,2.22,11303.15
SRV_ACC00279_01,2026-02-14,ACC00279,Andes Industrial Servicios,Mendoza,Cursos de capacitación,Capacitación técnica,preventive,24,1,3,2.76,2962.44
SRV_ACC00279_02,2025-03-14,ACC00279,Andes Industrial Servicios,Mendoza,Servicio técnico,Mantenimiento correctivo,preventive,8,1,2,1.37,15521.57
SRV_ACC00279_03,2025-02-23,ACC00279,Andes Industrial Servicios,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,24,1,1,5.71,3348.1
SRV_ACC00279_04,2024-06-01,ACC00279,Andes Industrial Servicios,Mendoza,Servicio técnico,Mantenimiento correctivo,preventive,48,1,3,1.62,2006.5
SRV_ACC00280_01,2024-08-12,ACC00280,Sur Infraestructura S.R.L.,CABA,Cursos de capacitación,Capacitación técnica,corrective,8,1,1,7.12,1707.22
SRV_ACC00280_02,2025-03-18,ACC00280,Sur Infraestructura S.R.L.,CABA,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,3,4.94,10624.63
SRV_ACC00280_03,2025-08-11,ACC00280,Sur Infraestructura S.R.L.,CABA,Auditoria de Aire Sullair,Auditoría industrial,corrective,12,1,3,2.37,4320.14
SRV_ACC00281_01,2024-11-19,ACC00281,Sur Operaciones Argentina,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,4,1,3,1.77,2148.44
SRV_ACC00281_02,2025-01-01,ACC00281,Sur Operaciones Argentina,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,preventive,4,1,3,11.38,9367.21
SRV_ACC00281_03,2025-08-23,ACC00281,Sur Operaciones Argentina,Neuquén,Servicio técnico,Mantenimiento correctivo,preventive,8,1,5,1.1,9166.57
SRV_ACC00282_01,2025-01-27,ACC00282,Andes Tecnología Servicios,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,audit,4,1,3,4.96,8229.16
SRV_ACC00283_01,2025-08-24,ACC00283,Andes Industrial Argentina,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,0,1,2.13,10511.06
SRV_ACC00283_02,2025-11-17,ACC00283,Andes Industrial Argentina,Neuquén,Cursos de capacitación,Capacitación técnica,corrective,8,1,3,1.63,1741.12
SRV_ACC00283_03,2026-02-15,ACC00283,Andes Industrial Argentina,Neuquén,Servicio técnico,Mantenimiento correctivo,training,8,0,3,3.8,2779.38
SRV_ACC00283_04,2025-09-24,ACC00283,Andes Industrial Argentina,Neuquén,Cursos de capacitación,Capacitación técnica,corrective,24,1,3,5.63,2023.69
SRV_ACC00284_01,2024-05-19,ACC00284,Aconcagua Energía Argentina,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,audit,4,1,1,0.66,9049.69
SRV_ACC00284_02,2024-11-30,ACC00284,Aconcagua Energía Argentina,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,training,8,1,3,9.33,8823.41
SRV_ACC00284_03,2024-07-20,ACC00284,Aconcagua Energía Argentina,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,48,1,0,1.32,25576.13
SRV_ACC00284_04,2024-06-27,ACC00284,Aconcagua Energía Argentina,Buenos Aires,Servicio técnico,Mantenimiento correctivo,corrective,12,1,0,2.58,18936.7
SRV_ACC00284_05,2024-12-18,ACC00284,Aconcagua Energía Argentina,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,3,5.62,7309.86
SRV_ACC00285_01,2025-12-06,ACC00285,Patagonia Minera S.R.L.,Córdoba,Cursos de capacitación,Capacitación técnica,preventive,48,1,4,0.53,1264.8
SRV_ACC00285_02,2024-04-26,ACC00285,Patagonia Minera S.R.L.,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,0,3.5,35311.06
SRV_ACC00285_03,2024-11-25,ACC00285,Patagonia Minera S.R.L.,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,training,48,0,0,3.73,9304.25
SRV_ACC00285_04,2024-10-28,ACC00285,Patagonia Minera S.R.L.,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,audit,4,1,3,9.04,7894.68
SRV_ACC00286_01,2024-09-21,ACC00286,Litoral Logística S.R.L.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,audit,24,1,2,2.47,7325.24
SRV_ACC00286_02,2026-02-11,ACC00286,Litoral Logística S.R.L.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,1,0,2.48,27662.49
SRV_ACC00287_01,2025-04-03,ACC00287,Patagonia Infraestructura Argentina,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,0,2,2.24,7521.1
SRV_ACC00287_02,2025-07-10,ACC00287,Patagonia Infraestructura Argentina,Buenos Aires,Servicio técnico,Mantenimiento correctivo,corrective,8,1,3,5.77,7708.27
SRV_ACC00287_03,2025-06-10,ACC00287,Patagonia Infraestructura Argentina,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,1,0,3.83,3692.81
SRV_ACC00287_04,2026-03-22,ACC00287,Patagonia Infraestructura Argentina,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,4,1,1,3.02,12599.46
SRV_ACC00288_01,2026-03-20,ACC00288,Sur Operaciones Argentina,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,4,1.56,34114.57
SRV_ACC00289_01,2025-03-22,ACC00289,Norte Energía Group,San Juan,Auditoria de Aire Sullair,Auditoría industrial,preventive,24,1,3,3.61,4878.88
SRV_ACC00289_02,2025-07-03,ACC00289,Norte Energía Group,San Juan,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,24,1,3,3.72,17715.46
SRV_ACC00289_03,2024-04-30,ACC00289,Norte Energía Group,San Juan,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,2,1.3,46346.58
SRV_ACC00290_01,2025-09-25,ACC00290,Delta Industrial S.R.L.,CABA,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,1,1,1.39,4526.09
SRV_ACC00290_02,2024-08-13,ACC00290,Delta Industrial S.R.L.,CABA,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,3,3.58,36361.66
SRV_ACC00290_03,2025-08-04,ACC00290,Delta Industrial S.R.L.,CABA,Servicio técnico,Mantenimiento correctivo,corrective,8,1,4,1.78,1850.31
SRV_ACC00290_04,2025-02-10,ACC00290,Delta Industrial S.R.L.,CABA,Cursos de capacitación,Capacitación técnica,audit,48,1,2,3.78,4642.25
SRV_ACC00290_05,2025-10-14,ACC00290,Delta Industrial S.R.L.,CABA,Servicio técnico,Mantenimiento correctivo,corrective,4,1,4,3.56,12204.7
SRV_ACC00291_01,2024-07-21,ACC00291,Delta Minera Corp.,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,4,1,3,2.23,43358.77
SRV_ACC00291_02,2026-01-05,ACC00291,Delta Minera Corp.,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,1,1,3.97,13395.4
SRV_ACC00292_01,2025-06-07,ACC00292,Sur Oil Servicios,Santa Fe,Servicio técnico,Mantenimiento correctivo,audit,48,0,3,1.73,7534.75
SRV_ACC00292_02,2024-06-10,ACC00292,Sur Oil Servicios,Santa Fe,Cursos de capacitación,Capacitación técnica,corrective,4,1,3,5.26,4104.42
SRV_ACC00292_03,2025-06-08,ACC00292,Sur Oil Servicios,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,48,1,2,13.06,6674.93
SRV_ACC00292_04,2024-07-06,ACC00292,Sur Oil Servicios,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,4,1,4,6.74,25394.64
SRV_ACC00293_01,2025-12-29,ACC00293,Delta Oil Corp.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,training,24,1,3,8.03,3276.22
SRV_ACC00294_01,2024-08-04,ACC00294,Aconcagua Solutions S.A.,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,4,1,1,8.35,13658.82
SRV_ACC00294_02,2025-12-25,ACC00294,Aconcagua Solutions S.A.,Neuquén,Cursos de capacitación,Capacitación técnica,corrective,48,1,1,2.22,4132.11
SRV_ACC00294_03,2025-04-06,ACC00294,Aconcagua Solutions S.A.,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,12,1,3,2.53,37542.12
SRV_ACC00294_04,2024-12-17,ACC00294,Aconcagua Solutions S.A.,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,training,48,0,1,3.84,7727.2
SRV_ACC00295_01,2024-10-25,ACC00295,Aconcagua Operaciones S.A.,CABA,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,4,1,4,1.98,11327.49
SRV_ACC00295_02,2025-11-28,ACC00295,Aconcagua Operaciones S.A.,CABA,Auditoria de Aire Sullair,Auditoría industrial,audit,12,1,1,2.42,9305.53
SRV_ACC00296_01,2024-04-16,ACC00296,Sur Industrial S.R.L.,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,24,1,5,3.86,19912.06
SRV_ACC00296_02,2025-04-14,ACC00296,Sur Industrial S.R.L.,Mendoza,Cursos de capacitación,Capacitación técnica,training,24,1,2,4.56,1291.11
SRV_ACC00296_03,2026-02-27,ACC00296,Sur Industrial S.R.L.,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,12,0,2,3.2,5754.77
SRV_ACC00296_04,2024-05-03,ACC00296,Sur Industrial S.R.L.,Mendoza,Auditoria de Aire Sullair,Auditoría industrial,audit,12,1,3,5.63,11791.26
SRV_ACC00296_05,2024-10-15,ACC00296,Sur Industrial S.R.L.,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,1,1.84,49309.47
SRV_ACC00297_01,2024-05-07,ACC00297,Sur Logística Argentina,Santa Cruz,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,12,0,1,2.79,21711.99
SRV_ACC00298_01,2025-05-10,ACC00298,Norte Tecnología S.R.L.,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,48,1,3,7.5,1694.46
SRV_ACC00298_02,2024-11-02,ACC00298,Norte Tecnología S.R.L.,Mendoza,Cursos de capacitación,Capacitación técnica,audit,8,1,1,3.31,3308.36
SRV_ACC00299_01,2025-08-05,ACC00299,Cumbre Energía Corp.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,8,1,1,3.45,4666.78
SRV_ACC00299_02,2025-10-19,ACC00299,Cumbre Energía Corp.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,audit,4,1,2,1.31,17517.02
SRV_ACC00299_03,2024-07-07,ACC00299,Cumbre Energía Corp.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,48,1,1,1.0,44078.11
SRV_ACC00300_01,2024-06-30,ACC00300,Litoral Oil S.R.L.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,preventive,48,1,1,2.97,9222.29
SRV_ACC00300_02,2025-09-21,ACC00300,Litoral Oil S.R.L.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,48,1,3,6.2,2153.36
SRV_ACC00300_03,2024-08-14,ACC00300,Litoral Oil S.R.L.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,48,1,3,1.17,9866.16
